acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,genre
0.0543,0.548,0.395,5.41e-06,4,0.0791,-9.794,0,0.0268,142.372,0.182,rock
0.000848,0.625,0.876,0.00198,7,0.0639,-5.998,1,0.035,89.233,0.46,rock
0.00022,0.481,0.928,0.558,11,0.106,-8.799,0,0.0672,96.699,0.427,rock
0.000249,0.29,0.977,0.257,4,0.0801,-5.487,1,0.169,100.919,0.166,rock
5.41e-05,0.437,0.852,0.00751,4,0.131,-7.347,0,0.118,129.257,0.499,rock
0.00369,0.256,0.924,0.234,7,0.114,-6.685,1,0.113,113.574,0.28,rock
0.0002,0.656,0.864,0.0966,4,0.248,-7.895,0,0.0408,93.202,0.627,rock
0.000617,0.537,0.831,0.000571,9,0.117,-7.467,0,0.0364,131.384,0.351,rock
2.02e-05,0.49,0.951,0.0027,1,0.0314,-3.777,1,0.0477,106.946,0.589,rock
6.28e-05,0.423,0.685,0.00642,4,0.133,-9.651,0,0.078,162.78,0.328,rock
0.00312,0.334,0.828,0.0043,9,0.0949,-9.168,1,0.0985,157.891,0.515,rock
0.128,0.369,0.679,0.0125,6,0.197,-9.729,0,0.0742,91.883,0.508,rock
0.0352,0.337,0.722,0.052,6,0.101,-11.384,1,0.0478,149.103,0.28,rock
0.141,0.463,0.552,9.66e-06,4,0.129,-9.403,0,0.0605,105.495,0.421,rock
0.00858,0.333,0.445,0.0451,3,0.167,-16.343,0,0.0283,89.371,0.35,rock
0.229,0.364,0.616,0.000194,1,0.0962,-8.162,0,0.0507,136.998,0.425,rock
0.0318,0.285,0.908,0.00909,4,0.311,-4.601,0,0.0705,159.756,0.669,rock
0.088,0.409,0.89,0.107,0,0.0935,-6.839,1,0.0558,100.409,0.268,rock
0.0286,0.249,0.943,0.00401,0,0.162,-5.188,1,0.0669,173.671,0.458,rock
0.000739,0.308,0.866,0.00141,2,0.232,-5.671,0,0.059,109.825,0.227,rock
0.0346,0.313,0.882,0.338,0,0.45,-6.215,1,0.0355,103.981,0.3,rock
0.0263,0.314,0.959,0.000148,4,0.161,-4.657,0,0.0908,154.221,0.492,rock
0.0337,0.3,0.936,0.021,2,0.158,-5.399,1,0.0456,133.065,0.756,rock
6.28e-05,0.319,0.952,0.154,4,0.918,-5.315,0,0.0723,109.275,0.228,rock
0.00177,0.325,0.985,0.107,11,0.351,-3.941,1,0.151,125.307,0.221,rock
0.00052,0.663,0.91,0.675,4,0.112,-5.131,0,0.0495,140.044,0.708,rock
0.00203,0.519,0.982,0.00055,7,0.0971,-3.547,1,0.108,97.745,0.361,rock
8.57e-05,0.322,0.932,0.817,4,0.0969,-4.252,0,0.163,138.042,0.376,rock
5.87e-05,0.248,0.988,0.84,2,0.323,-3.74,1,0.144,115.301,0.149,rock
0.000405,0.227,0.995,0.393,10,0.127,-4.361,0,0.173,87.499,0.0363,rock
9.41e-05,0.326,0.995,0.386,1,0.145,-4.38,1,0.147,105.459,0.092,rock
0.000132,0.31,0.991,0.085,5,0.0969,-3.769,0,0.316,140.071,0.0395,rock
7.65e-05,0.332,0.988,0.0126,8,0.055,-4.111,1,0.146,98.878,0.097,rock
0.00338,0.263,0.97,0.000795,5,0.0922,-4.182,0,0.163,151.729,0.17,rock
0.000195,0.435,0.987,0.0879,1,0.268,-4.667,0,0.16,103.162,0.1,rock
0.024,0.362,0.961,9.35e-06,2,0.159,-5.664,1,0.0857,164.019,0.491,rock
0.000716,0.437,0.948,0.000261,4,0.146,-6.041,0,0.0554,96.72,0.361,rock
0.0136,0.61,0.824,1.75e-06,4,0.0606,-6.046,1,0.0534,134.992,0.819,rock
0.00572,0.519,0.833,4.33e-06,6,0.104,-6.947,0,0.0496,138.225,0.532,rock
0.000155,0.43,0.704,0.00221,1,0.0933,-8.008,0,0.0804,118.242,0.703,rock
0.00437,0.415,0.908,0.0345,2,0.082,-9.701,1,0.0765,114.816,0.437,rock
0.000212,0.274,0.726,0.0113,9,0.0993,-11.541,1,0.0449,146.449,0.426,rock
0.000748,0.504,0.856,0.359,7,0.114,-6.271,1,0.0423,95.402,0.585,rock
0.000594,0.419,0.878,0.559,7,0.139,-6.352,1,0.0553,147.385,0.666,rock
0.000211,0.372,0.888,0.00442,2,0.115,-5.88,1,0.0943,141.374,0.555,rock
0.000278,0.417,0.934,0.0015,7,0.132,-3.908,0,0.119,127.066,0.287,rock
0.000264,0.413,0.873,0.00249,8,0.204,-4.151,1,0.0536,116.68,0.48,rock
0.00662,0.538,0.981,0.0,1,0.219,-2.688,0,0.14,101.414,0.711,rock
0.000915,0.364,0.922,0.0346,0,0.0697,-4.217,0,0.0567,79.342,0.227,rock
0.00269,0.568,0.981,0.00275,2,0.0243,-3.889,1,0.0887,135.146,0.307,rock
0.000237,0.354,0.982,0.000294,4,0.204,-3.026,0,0.168,143.772,0.194,rock
0.00208,0.382,0.996,0.0,7,0.417,-4.119,1,0.104,93.345,0.327,rock
0.0177,0.291,0.974,5.44e-06,6,0.886,-2.997,0,0.171,134.724,0.348,rock
0.012,0.544,0.69,0.0095,6,0.0615,-5.723,0,0.0425,123.962,0.219,rock
0.334,0.589,0.442,0.000424,4,0.0987,-8.517,1,0.0291,122.688,0.0904,rock
5.8e-05,0.462,0.996,0.00377,11,0.139,-2.973,0,0.231,122.072,0.145,rock
0.000562,0.451,0.993,0.00479,1,0.152,-4.143,1,0.185,100.827,0.14,rock
0.0012,0.567,0.714,0.417,9,0.186,-8.512,0,0.0302,107.441,0.191,rock
0.000148,0.469,0.79,0.372,7,0.282,-6.889,1,0.0391,107.45,0.466,rock
0.00152,0.375,0.682,0.598,0,0.0897,-6.898,0,0.0364,159.23,0.396,rock
0.00108,0.387,0.677,0.871,0,0.101,-8.399,1,0.084,172.812,0.371,rock
5.16e-05,0.506,0.877,0.776,0,0.0712,-5.73,1,0.032,114.589,0.302,rock
0.000174,0.286,0.728,0.836,0,0.133,-6.608,1,0.0616,171.441,0.467,rock
0.000288,0.49,0.78,0.0196,11,0.108,-8.535,0,0.131,108.137,0.387,rock
0.00958,0.556,0.864,0.0,3,0.209,-5.87,0,0.0584,105.143,0.4,rock
0.00353,0.488,0.87,0.0,6,0.484,-4.185,0,0.0421,110.072,0.211,rock
0.0014,0.492,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,0.538,rock
0.0466,0.58,0.702,3.2e-06,4,0.536,-5.565,1,0.0337,105.076,0.299,rock
0.105,0.58,0.865,0.0,4,0.106,-4.359,0,0.0313,100.016,0.587,rock
0.00022,0.524,0.939,0.0,9,0.623,-3.994,1,0.113,150.184,0.661,rock
0.127,0.554,0.98,0.0,4,0.0833,-3.514,1,0.108,135.12,0.611,rock
0.00171,0.642,0.899,0.135,9,0.326,-6.92,0,0.0381,125.115,0.726,rock
0.0054,0.51,0.917,0.000133,4,0.396,-4.806,0,0.0854,75.098,0.313,rock
5.54e-05,0.521,0.895,0.349,7,0.0985,-5.242,1,0.0442,120.117,0.237,rock
0.00138,0.648,0.896,0.000819,2,0.0879,-4.254,1,0.041,128.115,0.468,rock
0.00268,0.501,0.76,0.0616,2,0.152,-5.802,0,0.0343,83.046,0.138,rock
9.12e-05,0.491,0.966,0.346,3,0.153,-3.974,1,0.0463,95.141,0.223,rock
0.00115,0.625,0.597,0.0162,2,0.408,-6.933,1,0.0281,96.066,0.273,rock
0.0125,0.473,0.783,0.475,10,0.268,-10.671,0,0.0869,91.976,0.124,rock
7.06e-05,0.508,0.912,0.403,9,0.0492,-8.049,0,0.0368,117.582,0.682,rock
0.014,0.295,0.833,0.0683,9,0.0816,-8.279,0,0.0764,172.756,0.625,rock
0.408,0.454,0.913,0.000271,9,0.248,-4.008,1,0.107,137.688,0.521,rock
0.212,0.307,0.748,0.000153,2,0.368,-6.514,0,0.0568,108.227,0.347,rock
0.00253,0.303,0.961,6.2e-05,9,0.132,-5.333,0,0.243,146.591,0.305,rock
0.00167,0.346,0.749,8.86e-05,6,0.648,-6.506,1,0.035,102.591,0.315,rock
0.0105,0.282,0.656,0.0,8,0.0892,-6.557,1,0.0302,139.352,0.242,rock
0.00499,0.315,0.938,5.6e-05,1,0.19,-6.264,1,0.086,125.277,0.527,rock
0.00178,0.493,0.866,2.23e-05,0,0.0775,-5.665,1,0.0976,131.06,0.489,rock
2.23e-05,0.353,0.898,0.105,2,0.39,-5.877,1,0.052,103.299,0.525,rock
0.00678,0.283,0.891,0.0038,2,0.159,-8.165,1,0.178,92.049,0.226,rock
0.00014,0.468,0.769,0.00124,4,0.271,-7.036,1,0.041,104.102,0.17,rock
1.85e-05,0.498,0.905,0.765,11,0.383,-5.721,0,0.0521,123.338,0.584,rock
0.000643,0.687,0.677,0.000137,2,0.0564,-4.172,1,0.0508,75.052,0.545,rock
0.00043,0.581,0.983,0.00654,5,0.0806,-3.291,0,0.0636,110.038,0.417,rock
0.000996,0.695,0.876,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,0.941,rock
0.123,0.68,0.721,0.0,6,0.162,-4.379,0,0.188,125.963,0.244,rock
9.14e-05,0.402,0.969,0.0325,8,0.225,-2.825,1,0.181,173.847,0.262,rock
0.000209,0.429,0.966,0.124,8,0.371,-4.605,1,0.0733,179.956,0.525,rock
0.000233,0.463,0.962,0.109,7,0.0906,-6.43,1,0.0704,94.003,0.66,rock
2.55e-05,0.54,0.977,0.0588,1,0.0533,-3.409,1,0.0876,106.907,0.211,rock
0.000297,0.58,0.916,0.0259,3,0.126,-4.358,0,0.0387,118.004,0.683,rock
0.000429,0.487,0.949,2.91e-05,2,0.231,-4.217,0,0.0798,110.02,0.406,rock
0.000248,0.541,0.968,8.28e-06,0,0.423,-4.129,1,0.0396,125.04,0.505,rock
0.0244,0.486,0.881,0.0,2,0.429,-5.623,0,0.0474,144.997,0.667,rock
0.000359,0.447,0.876,0.00103,2,0.255,-5.446,0,0.066,92.535,0.532,rock
0.000729,0.213,0.927,4.85e-06,7,0.081,-3.378,0,0.14,162.109,0.28,rock
8.07e-05,0.569,0.883,7.74e-05,2,0.0883,-4.41,0,0.0748,134.001,0.373,rock
2.98e-05,0.306,0.995,0.00859,2,0.254,-3.203,1,0.1,127.908,0.135,rock
0.000996,0.24,0.968,0.000106,0,0.119,-3.669,0,0.109,89.686,0.119,rock
0.0303,0.488,0.88,0.0,6,0.288,-3.505,0,0.0513,94.004,0.485,rock
7.61e-05,0.197,0.956,0.00992,10,0.261,-2.908,0,0.0663,177.018,0.209,rock
0.000203,0.486,0.959,0.0259,0,0.173,-3.857,0,0.0485,84.997,0.527,rock
0.000337,0.428,0.874,0.0419,4,0.311,-6.664,0,0.128,119.708,0.261,rock
0.000291,0.475,0.953,0.00338,2,0.104,-6.951,1,0.15,118.033,0.232,rock
0.000275,0.332,0.946,0.0304,2,0.136,-6.233,1,0.127,153.091,0.303,rock
0.00801,0.53,0.95,0.205,10,0.33,-5.402,0,0.0959,112.627,0.411,rock
8.75e-05,0.59,0.963,0.000105,0,0.0781,-6.489,0,0.0676,125.033,0.586,rock
0.000137,0.52,0.975,0.826,11,0.42,-4.421,0,0.0583,154.058,0.329,rock
0.00512,0.518,0.948,0.0996,6,0.228,-5.579,0,0.0676,103.025,0.548,rock
0.000613,0.684,0.851,0.0029,9,0.535,-9.792,1,0.0407,112.662,0.512,rock
0.000233,0.266,0.925,0.0379,7,0.19,-3.75,0,0.0834,95.438,0.2,rock
9.59e-05,0.513,0.88,0.00614,7,0.0824,-4.69,0,0.0309,92.358,0.495,rock
3.19e-06,0.333,0.959,0.0563,2,0.299,-4.348,1,0.072,137.052,0.242,rock
0.000308,0.493,0.83,0.543,0,0.102,-5.983,0,0.105,137.967,0.114,rock
8.58e-06,0.364,0.935,0.729,2,0.0317,-6.548,1,0.0724,92.717,0.478,rock
7.1e-06,0.363,0.971,0.00358,5,0.0797,-2.974,0,0.0776,146.018,0.347,rock
9.92e-05,0.261,0.938,0.0106,5,0.301,-5.125,0,0.086,132.47,0.256,rock
0.000547,0.459,0.982,0.00131,11,0.131,-2.857,0,0.134,112.04,0.161,rock
6.13e-06,0.248,0.995,0.892,4,0.284,-5.499,1,0.0861,114.967,0.216,rock
3.26e-05,0.207,0.945,0.79,1,0.0947,-5.277,1,0.0787,113.254,0.0399,rock
3.94e-05,0.513,0.979,0.0877,10,0.0973,-5.086,0,0.137,132.932,0.246,rock
3.31e-05,0.53,0.903,0.182,2,0.259,-4.396,0,0.0483,129.983,0.747,rock
0.00254,0.555,0.798,1.5e-05,3,0.171,-5.658,1,0.0279,89.987,0.284,rock
6.11e-06,0.524,0.944,0.526,2,0.135,-5.73,0,0.0839,124.03,0.24,rock
0.000288,0.463,0.898,0.000236,11,0.111,-4.462,1,0.0467,129.987,0.563,rock
0.000381,0.109,0.854,0.228,2,0.197,-6.758,1,0.0871,79.958,0.134,rock
0.000697,0.292,0.818,0.00192,9,0.0544,-6.227,0,0.0413,93.924,0.19,rock
0.000339,0.103,0.859,0.168,7,0.0974,-6.107,1,0.0803,186.415,0.306,rock
0.156,0.328,0.553,0.412,6,0.0985,-6.252,1,0.0267,159.959,0.322,rock
0.000281,0.283,0.973,0.706,4,0.192,-4.006,0,0.0459,97.303,0.275,rock
0.0134,0.349,0.925,0.339,4,0.0783,-6.934,1,0.104,142.237,0.367,rock
0.0139,0.444,0.911,0.00955,11,0.0868,-6.117,0,0.0398,106.437,0.556,rock
4.96e-05,0.365,0.834,0.885,1,0.08,-7.103,1,0.0334,97.834,0.537,rock
7.01e-05,0.272,0.984,0.00345,0,0.345,-4.546,0,0.137,110.336,0.0946,rock
8.06e-05,0.513,0.995,1.13e-05,6,0.364,-3.384,0,0.165,130.97,0.0401,rock
0.000278,0.365,0.958,0.00417,1,0.459,-3.729,1,0.108,104.009,0.154,rock
1.6e-05,0.344,0.971,0.0806,1,0.0893,-4.638,1,0.106,192.117,0.108,rock
1.74e-05,0.337,0.977,0.528,7,0.0934,-4.004,1,0.145,130.113,0.108,rock
0.000149,0.538,0.984,0.787,2,0.127,-4.589,1,0.0992,123.008,0.0494,rock
9.11e-05,0.459,0.966,0.017,2,0.217,-3.985,1,0.0758,175.069,0.376,rock
0.00377,0.524,0.987,0.00314,9,0.0324,-4.494,1,0.0716,92.489,0.179,rock
5.97e-05,0.364,0.986,0.000206,1,0.122,-4.89,0,0.12,130.011,0.137,rock
7.06e-05,0.549,0.979,4.21e-06,1,0.0857,-4.086,0,0.0691,91.982,0.378,rock
6.81e-06,0.247,0.995,0.944,7,0.172,-8.27,1,0.177,124.374,0.0471,rock
1.61e-06,0.131,0.975,0.914,7,0.0862,-7.228,1,0.118,79.467,0.393,rock
4.08e-06,0.244,0.901,0.0277,7,0.0626,-9.401,1,0.102,111.467,0.176,rock
5.45e-06,0.479,0.908,0.856,0,0.0932,-5.466,0,0.0452,95.088,0.313,rock
0.00033,0.517,0.961,0.321,10,0.698,-5.314,0,0.143,104.747,0.159,rock
2.33e-06,0.418,0.835,0.766,0,0.289,-4.824,0,0.0449,104.986,0.549,rock
3.12e-05,0.545,0.977,4.38e-06,10,0.0704,-5.033,0,0.106,120.018,0.172,rock
7.31e-06,0.446,0.966,0.869,8,0.307,-5.573,1,0.0823,92.426,0.255,rock
2.79e-06,0.45,0.993,0.579,6,0.156,-4.994,1,0.139,119.865,0.118,rock
1.72e-05,0.34,0.965,0.0206,9,0.0608,-4.444,1,0.0691,107.753,0.212,rock
0.000128,0.464,0.964,0.205,6,0.324,-4.338,1,0.0603,135.078,0.585,rock
0.000159,0.413,0.969,0.344,11,0.18,-4.91,0,0.0822,75.026,0.179,rock
0.00116,0.29,0.924,0.00794,5,0.127,-5.779,0,0.0896,142.937,0.362,rock
1.62e-05,0.374,0.92,0.026,6,0.0802,-4.653,1,0.0501,191.014,0.278,rock
6.59e-05,0.506,0.967,0.41,6,0.167,-2.973,1,0.0451,129.704,0.488,rock
0.000129,0.529,0.953,0.000487,9,0.146,-4.562,1,0.0594,134.968,0.279,rock
6.05e-05,0.458,0.873,0.737,5,0.0664,-5.336,1,0.0439,164.984,0.551,rock
4.09e-05,0.262,0.991,0.204,1,0.15,-5.373,0,0.167,192.858,0.0827,rock
0.00454,0.519,0.935,0.0,7,0.0661,-5.656,0,0.0423,104.044,0.498,rock
0.000676,0.436,0.748,3.01e-06,6,0.221,-6.349,0,0.031,62.11,0.589,rock
0.000101,0.343,0.945,9.62e-06,4,0.346,-3.259,1,0.0555,176.135,0.539,rock
0.00346,0.505,0.859,0.0012,6,0.263,-5.546,0,0.0431,95.036,0.434,rock
0.00318,0.536,0.849,0.00197,0,0.104,-4.702,1,0.0616,127.002,0.305,rock
0.0257,0.404,0.97,0.0,0,0.0741,-5.853,0,0.42,95.047,0.196,rock
2.29e-05,0.454,0.942,0.0422,1,0.185,-4.9,1,0.0701,87.078,0.453,rock
0.000185,0.494,0.735,8.38e-05,0,0.086,-6.326,0,0.0348,125.042,0.359,rock
0.00969,0.442,0.779,0.000539,5,0.113,-5.392,0,0.0394,100.969,0.203,rock
0.00366,0.465,0.971,0.00375,5,0.326,-3.466,0,0.0749,156.171,0.483,rock
0.00469,0.558,0.859,0.00196,2,0.0831,-3.992,0,0.0421,127.98,0.31,rock
0.0089,0.336,0.573,0.0,2,0.102,-6.454,0,0.0303,110.336,0.0735,rock
0.0302,0.949,0.661,0.0,5,0.0454,-4.244,0,0.0572,104.504,0.76,rap
0.0371,0.78,0.768,2.34e-06,6,0.518,-4.325,0,0.238,80.063,0.507,rap
0.0622,0.548,0.847,0.0,1,0.0816,-3.237,1,0.186,171.447,0.1,rap
0.395,0.709,0.843,0.0,7,0.799,-2.66,1,0.314,148.134,0.625,rap
0.47,0.889,0.818,0.0,9,0.179,-4.639,1,0.253,96.063,0.782,rap
0.43,0.78,0.575,0.0,9,0.143,-7.247,0,0.273,84.492,0.773,rap
0.145,0.901,0.697,0.0,9,0.287,-3.439,1,0.28,93.941,0.67,rap
0.0128,0.845,0.884,2.1e-06,6,0.203,-4.506,0,0.0759,104.536,0.904,rap
0.0304,0.763,0.85,1.21e-06,7,0.371,-3.052,1,0.0417,91.519,0.761,rap
0.371,0.773,0.54,0.0,6,0.131,-7.123,1,0.103,84.115,0.322,rap
0.00239,0.801,0.91,0.000891,2,0.0737,-6.566,1,0.225,87.277,0.805,rap
0.0453,0.865,0.665,0.0,7,0.224,-6.289,1,0.073,111.113,0.331,rap
0.0293,0.872,0.723,0.0,1,0.327,-5.968,1,0.247,93.279,0.843,rap
0.0394,0.665,0.91,0.0,6,0.227,-4.682,0,0.223,84.099,0.887,rap
0.274,0.678,0.794,1.68e-06,10,0.124,-6.186,0,0.14,87.374,0.54,rap
0.0474,0.879,0.564,9.43e-06,10,0.0519,-7.682,0,0.247,93.908,0.523,rap
0.555,0.512,0.514,0.00958,11,0.126,-11.562,0,0.387,181.033,0.565,rap
0.0353,0.822,0.509,7.26e-06,8,0.771,-12.31,0,0.415,102.007,0.823,rap
0.272,0.784,0.801,0.0,7,0.3,-6.566,1,0.211,120.994,0.505,rap
0.143,0.843,0.806,0.0,4,0.0771,-5.946,0,0.269,94.948,0.613,rap
0.0555,0.746,0.978,4.11e-05,9,0.026,-5.324,1,0.0978,153.809,0.653,rap
0.16,0.816,0.775,0.00031,11,0.0543,-3.323,1,0.234,93.431,0.527,rap
0.0827,0.924,0.74,0.0,8,0.163,-1.299,1,0.0774,133.974,0.621,rap
0.0281,0.922,0.909,0.0,10,0.0856,-2.429,0,0.27,95.295,0.309,rap
0.00182,0.669,0.821,0.0,11,0.147,-4.37,0,0.29,94.895,0.684,rap
0.255,0.899,0.713,0.0,6,0.0708,-2.752,0,0.366,90.051,0.777,rap
0.0521,0.712,0.772,4.35e-06,10,0.0368,-3.024,0,0.346,84.722,0.848,rap
0.0253,0.613,0.574,3.13e-05,11,0.38,-7.961,1,0.467,125.18,0.755,rap
0.0143,0.589,0.827,0.00151,11,0.14,-2.938,1,0.384,161.978,0.386,rap
0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,0.421,rap
0.00454,0.638,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,0.422,rap
0.0742,0.796,0.766,0.0,7,0.0827,-5.974,1,0.238,110.034,0.558,rap
0.0709,0.716,0.531,0.0,7,0.22,-7.355,1,0.157,71.972,0.335,rap
0.00589,0.884,0.657,0.0,6,0.154,-4.569,0,0.0977,107.059,0.489,rap
0.00625,0.693,0.445,0.000234,8,0.0899,-5.892,1,0.257,74.044,0.199,rap
0.00513,0.834,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,0.446,rap
0.0847,0.841,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,0.43,rap
0.00787,0.714,0.527,0.00015,1,0.124,-5.046,1,0.0322,131.046,0.123,rap
0.0546,0.598,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,0.0605,rap
0.0332,0.754,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,0.357,rap
0.00258,0.891,0.628,0.00019,2,0.0504,-7.863,1,0.0551,134.966,0.552,rap
0.0891,0.585,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,0.758,rap
0.0589,0.835,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,0.35,rap
0.0331,0.794,0.523,0.0,8,0.156,-7.829,1,0.161,86.307,0.56,rap
0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,0.576,rap
0.0056,0.617,0.716,0.0,1,0.408,-7.858,1,0.136,104.014,0.496,rap
0.0195,0.629,0.696,0.0,1,0.0554,-5.572,0,0.348,93.034,0.623,rap
0.0515,0.79,0.647,0.0,10,0.248,-5.983,0,0.136,87.999,0.654,rap
0.0122,0.587,0.62,0.0,5,0.82,-6.133,0,0.042,79.928,0.106,rap
0.145,0.367,0.665,0.0,1,0.113,-2.821,1,0.0465,148.913,0.31,rap
0.00748,0.819,0.626,0.101,10,0.167,-4.574,0,0.202,143.01,0.415,rap
0.015,0.884,0.347,7e-06,8,0.0871,-8.227,0,0.35,75.016,0.376,rap
0.0395,0.837,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,0.274,rap
0.00748,0.819,0.626,0.101,10,0.167,-4.574,0,0.202,143.01,0.415,rap
0.0102,0.833,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,0.281,rap
0.067,0.795,0.574,0.0,2,0.15,-6.903,0,0.487,142.053,0.537,rap
0.159,0.5,0.69,0.0,8,0.104,-4.448,1,0.312,180.206,0.371,rap
0.168,0.745,0.617,0.0,6,0.389,-7.22,0,0.144,125.98,0.185,rap
0.00264,0.732,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,0.401,rap
0.0651,0.485,0.545,0.00547,11,0.0642,-7.924,1,0.0336,150.185,0.0385,rap
0.349,0.511,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,0.218,rap
0.0769,0.671,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,0.203,rap
0.328,0.623,0.692,0.0,2,0.153,-5.122,1,0.0504,79.899,0.566,rap
0.0533,0.878,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,0.639,rap
0.0221,0.741,0.691,0.0,10,0.0476,-7.395,0,0.0672,150.087,0.892,rap
0.124,0.585,0.52,7.75e-05,5,0.131,-6.136,0,0.0713,159.798,0.129,rap
0.233,0.675,0.561,0.0,7,0.0793,-7.678,1,0.0352,130.098,0.309,rap
0.215,0.63,0.804,0.0,6,0.253,-4.183,1,0.0364,123.146,0.492,rap
0.0114,0.791,0.582,0.0,11,0.35,-7.323,0,0.286,162.991,0.443,rap
0.258,0.785,0.903,0.0,2,0.169,-4.184,1,0.21,139.98,0.565,rap
0.0138,0.785,0.62,0.0,8,0.15,-6.667,1,0.254,78.477,0.478,rap
0.0659,0.926,0.703,0.0,11,0.231,-6.337,0,0.103,125.022,0.485,rap
0.0194,0.935,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,0.357,rap
0.00534,0.95,0.59,0.0,8,0.11,-6.508,0,0.29,130.003,0.219,rap
0.0252,0.843,0.741,0.0,11,0.096,-5.609,1,0.334,168.983,0.68,rap
0.111,0.902,0.582,3.18e-06,5,0.111,-5.902,0,0.109,107.005,0.332,rap
0.017,0.923,0.604,0.0,11,0.272,-6.671,0,0.245,145.062,0.826,rap
0.0852,0.897,0.662,0.0,1,0.534,-6.903,0,0.292,112.509,0.39,rap
0.215,0.877,0.516,0.0,2,0.143,-5.426,0,0.0706,119.996,0.255,rap
0.0127,0.59,0.618,0.0,1,0.244,-5.756,1,0.334,96.459,0.153,rap
0.324,0.69,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,0.494,rap
0.149,0.837,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,0.463,rap
0.0697,0.495,0.722,0.0,6,0.113,-8.108,0,0.357,175.627,0.539,rap
0.324,0.667,0.608,0.000198,1,0.426,-7.054,1,0.216,99.992,0.475,rap
0.0246,0.841,0.733,0.0,1,0.174,-5.077,1,0.142,130.009,0.284,rap
0.0651,0.797,0.844,0.0,11,0.087,-5.482,1,0.275,170.142,0.52,rap
0.0609,0.854,0.569,0.0816,5,0.1,-8.151,0,0.106,80.015,0.294,rap
0.194,0.598,0.252,0.133,2,0.0992,-15.086,1,0.0644,120.064,0.0352,rap
0.193,0.415,0.831,0.0,10,0.0768,-6.837,0,0.36,139.63,0.583,rap
0.0239,0.853,0.693,0.0,1,0.11,-6.87,1,0.275,95.967,0.662,rap
0.369,0.689,0.481,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,0.283,rap
0.0227,0.947,0.626,3.37e-06,1,0.0853,-10.106,1,0.205,100.6,0.724,rap
0.185,0.917,0.692,1.09e-05,2,0.0686,-11.665,1,0.244,111.782,0.819,rap
0.00484,0.797,0.582,2.04e-06,2,0.517,-12.97,1,0.255,105.974,0.415,rap
0.0461,0.834,0.878,0.0,8,0.334,-9.484,1,0.15,102.848,0.418,rap
0.0193,0.859,0.75,0.0,8,0.0538,-8.325,0,0.303,98.691,0.857,rap
0.0953,0.603,0.762,1.53e-05,4,0.478,-7.744,0,0.285,94.726,0.379,rap
0.19,0.888,0.632,0.0,1,0.101,-3.872,1,0.219,91.979,0.662,rap
0.00643,0.464,0.687,2.47e-06,9,0.32,-7.623,1,0.0858,91.064,0.458,rap
0.039,0.754,0.825,0.0,10,0.0744,-5.366,0,0.194,95.073,0.64,rap
0.0564,0.88,0.577,1.02e-06,10,0.201,-8.093,0,0.301,90.993,0.74,rap
0.0738,0.51,0.931,0.0,11,0.5,-3.302,1,0.337,201.932,0.533,rap
0.0957,0.884,0.679,0.00209,10,0.0289,-5.857,0,0.282,76.993,0.591,rap
0.00661,0.494,0.887,0.0,6,0.103,-4.297,0,0.398,89.554,0.548,rap
0.0295,0.491,0.956,0.0,11,0.46,-1.538,1,0.392,173.585,0.811,rap
0.283,0.741,0.718,2.21e-06,7,0.23,-5.823,1,0.415,165.848,0.576,rap
0.0146,0.763,0.786,0.0114,10,0.0817,-6.472,0,0.229,93.857,0.504,rap
0.125,0.813,0.703,1.26e-06,11,0.237,-5.077,0,0.268,94.828,0.241,rap
0.304,0.849,0.521,1.65e-06,11,0.115,-12.999,0,0.216,95.265,0.763,rap
0.33,0.798,0.744,0.000106,7,0.292,-5.328,0,0.136,82.356,0.794,rap
0.031,0.934,0.735,8.6e-06,1,0.107,-6.668,1,0.251,101.368,0.768,rap
0.0977,0.747,0.52,0.0537,10,0.142,-10.523,0,0.0357,92.869,0.601,rap
0.00864,0.906,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,0.715,rap
0.443,0.82,0.809,0.00175,4,0.0613,-6.759,0,0.251,83.011,0.737,rap
